id,nome,email,banco,cidade,estado,username,senha,tipo,cpf,rg,data_nascimento,endereco,telefone,renda,profissao,estado_civil,situacao_prof,data_criacao,ativo,motivo_inativacao,data_inativacao,conta_bloqueada,saldo_pendente
880,Usuário 880,user880@demo.com,Inter,Porto Alegre,RS,user880,123456,normal,00000000880,000000880,1989-08-13,Rua 880,400419691,8630.84,Gerente,divorciado,CLT,2025-05-14 23:25:03.246372,1,,,0,
881,Usuário 881,user881@demo.com,Bradesco,Curitiba,PR,user881,123456,normal,00000000881,000000881,1999-02-13,Rua 881,359247864,5560.9,Gerente,divorciado,PJ,2025-05-14 23:25:03.246382,1,,,0,
882,Usuário 882,user882@demo.com,Caixa,Porto Alegre,RS,user882,123456,normal,00000000882,000000882,1991-02-09,Rua 882,244153970,4656.83,Analista,divorciado,Autônomo,2025-05-14 23:25:03.246393,1,,,0,
883,Usuário 883,user883@demo.com,Banco do Brasil,São Paulo,SP,user883,123456,normal,00000000883,000000883,1991-12-23,Rua 883,786208311,575.23,Advogado,solteiro,PJ,2025-05-14 23:25:03.246404,1,,,0,
884,Usuário 884,user884@demo.com,Nubank,Curitiba,PR,user884,123456,normal,00000000884,000000884,1985-08-18,Rua 884,921462344,8239.38,Médico,divorciado,Autônomo,2025-05-14 23:25:03.246414,1,,,0,
885,Usuário 885,user885@demo.com,Caixa,Fortaleza,CE,user885,123456,normal,00000000885,000000885,1987-07-26,Rua 885,861152018,1221.8,Médico,solteiro,CLT,2025-05-14 23:25:03.246425,1,,,0,
886,Usuário 886,user886@demo.com,Bradesco,Rio de Janeiro,RJ,user886,123456,normal,00000000886,000000886,1991-06-05,Rua 886,744089603,4547.44,Vendedor,divorciado,CLT,2025-05-14 23:25:03.246436,1,,,0,
887,Usuário 887,user887@demo.com,Itaú,Campinas,SP,user887,123456,normal,00000000887,000000887,1993-10-11,Rua 887,313265406,2410.96,Engenheiro,divorciado,PJ,2025-05-14 23:25:03.246446,1,,,0,
888,Usuário 888,user888@demo.com,Nubank,Brasília,DF,user888,123456,normal,00000000888,000000888,2004-05-11,Rua 888,534859536,6440.28,Médico,solteiro,Desempregado,2025-05-14 23:25:03.246457,1,,,0,
889,Usuário 889,user889@demo.com,Bradesco,São Paulo,SP,user889,123456,normal,00000000889,000000889,1985-12-07,Rua 889,190049667,9181.3,Estudante,divorciado,Desempregado,2025-05-14 23:25:03.246468,1,,,0,
890,Usuário 890,user890@demo.com,Inter,Salvador,BA,user890,123456,normal,00000000890,000000890,2005-03-30,Rua 890,595760693,9607.4,Programador,divorciado,CLT,2025-05-14 23:25:03.246478,1,,,0,
891,Usuário 891,user891@demo.com,Santander,São Paulo,SP,user891,123456,normal,00000000891,000000891,2002-09-13,Rua 891,980842880,265.69,Analista,divorciado,CLT,2025-05-14 23:25:03.246489,1,,,0,
892,Usuário 892,user892@demo.com,Inter,Salvador,BA,user892,123456,normal,00000000892,000000892,2004-11-13,Rua 892,690279296,1279.07,Estudante,divorciado,CLT,2025-05-14 23:25:03.246499,1,,,0,
893,Usuário 893,user893@demo.com,Inter,Curitiba,PR,user893,123456,normal,00000000893,000000893,1999-11-23,Rua 893,607099287,6368.33,Vendedor,casado,Autônomo,2025-05-14 23:25:03.246509,1,,,0,
894,Usuário 894,user894@demo.com,Bradesco,Fortaleza,CE,user894,123456,normal,00000000894,000000894,1985-11-03,Rua 894,878224060,9079.37,Analista,divorciado,PJ,2025-05-14 23:25:03.246520,1,,,0,
895,Usuário 895,user895@demo.com,Caixa,Recife,PE,user895,123456,normal,00000000895,000000895,1993-09-14,Rua 895,950492145,3457.93,Analista,solteiro,Autônomo,2025-05-14 23:25:03.246530,1,,,0,
896,Usuário 896,user896@demo.com,Bradesco,Fortaleza,CE,user896,123456,normal,00000000896,000000896,1989-03-31,Rua 896,232256694,8708.42,Estudante,casado,CLT,2025-05-14 23:25:03.246541,1,,,0,
897,Usuário 897,user897@demo.com,Banco do Brasil,Campinas,SP,user897,123456,normal,00000000897,000000897,2002-04-25,Rua 897,348409642,3970.02,Vendedor,casado,CLT,2025-05-14 23:25:03.246551,1,,,0,
898,Usuário 898,user898@demo.com,Santander,Fortaleza,CE,user898,123456,normal,00000000898,000000898,1990-05-31,Rua 898,537312524,1947.06,Professor,solteiro,PJ,2025-05-14 23:25:03.246561,1,,,0,
899,Usuário 899,user899@demo.com,Nubank,Rio de Janeiro,RJ,user899,123456,normal,00000000899,000000899,1997-04-05,Rua 899,395300117,3351.91,Programador,solteiro,CLT,2025-05-14 23:25:03.246572,1,,,0,
900,Usuário 900,user900@demo.com,Itaú,Porto Alegre,RS,user900,123456,normal,00000000900,000000900,1991-10-14,Rua 900,901028224,8572.77,Advogado,solteiro,Desempregado,2025-05-14 23:25:03.246582,1,,,0,
901,Usuário 901,user901@demo.com,Caixa,São Paulo,SP,user901,123456,normal,00000000901,000000901,1993-03-29,Rua 901,122821532,7780.18,Designer,solteiro,Desempregado,2025-05-14 23:25:03.246593,1,,,0,
902,Usuário 902,user902@demo.com,Inter,Recife,PE,user902,123456,normal,00000000902,000000902,1997-08-13,Rua 902,949041920,7437.57,Gerente,divorciado,CLT,2025-05-14 23:25:03.246603,1,,,0,
903,Usuário 903,user903@demo.com,Santander,Rio de Janeiro,RJ,user903,123456,normal,00000000903,000000903,1997-10-24,Rua 903,937848006,8465.37,Analista,solteiro,CLT,2025-05-14 23:25:03.246614,1,,,0,
904,Usuário 904,user904@demo.com,Nubank,Campinas,SP,user904,123456,normal,00000000904,000000904,1999-04-12,Rua 904,519392542,3978.3,Estudante,solteiro,CLT,2025-05-14 23:25:03.246624,1,,,0,
905,Usuário 905,user905@demo.com,Santander,Recife,PE,user905,123456,normal,00000000905,000000905,1992-01-08,Rua 905,589227648,726.79,Médico,solteiro,PJ,2025-05-14 23:25:03.246635,1,,,0,
906,Usuário 906,user906@demo.com,Banco do Brasil,Curitiba,PR,user906,123456,normal,00000000906,000000906,1987-04-02,Rua 906,465644957,3557.95,Programador,divorciado,PJ,2025-05-14 23:25:03.246645,1,,,0,
907,Usuário 907,user907@demo.com,Bradesco,Recife,PE,user907,123456,normal,00000000907,000000907,1996-06-29,Rua 907,772568561,8474.32,Programador,divorciado,PJ,2025-05-14 23:25:03.246655,1,,,0,
908,Usuário 908,user908@demo.com,Nubank,Fortaleza,CE,user908,123456,normal,00000000908,000000908,1995-08-14,Rua 908,992699868,2637.83,Analista,solteiro,PJ,2025-05-14 23:25:03.246666,1,,,0,
909,Usuário 909,user909@demo.com,PagBank,Porto Alegre,RS,user909,123456,normal,00000000909,000000909,2007-04-09,Rua 909,952348464,5278.1,Vendedor,solteiro,Autônomo,2025-05-14 23:25:03.246676,1,,,0,
910,Usuário 910,user910@demo.com,Nubank,Porto Alegre,RS,user910,123456,normal,00000000910,000000910,1996-09-07,Rua 910,816300459,9127.24,Gerente,solteiro,Desempregado,2025-05-14 23:25:03.246686,1,,,0,
911,Usuário 911,user911@demo.com,Nubank,São Paulo,SP,user911,123456,normal,00000000911,000000911,2002-02-20,Rua 911,792709053,3743.03,Engenheiro,solteiro,CLT,2025-05-14 23:25:03.246696,1,,,0,
912,Usuário 912,user912@demo.com,C6 Bank,Salvador,BA,user912,123456,normal,00000000912,000000912,1991-11-18,Rua 912,845141581,180.54,Analista,divorciado,Autônomo,2025-05-14 23:25:03.246707,1,,,0,
913,Usuário 913,user913@demo.com,Bradesco,Fortaleza,CE,user913,123456,normal,00000000913,000000913,1989-05-13,Rua 913,410686773,2857.64,Professor,solteiro,Desempregado,2025-05-14 23:25:03.246717,1,,,0,
914,Usuário 914,user914@demo.com,Santander,Porto Alegre,RS,user914,123456,normal,00000000914,000000914,1998-05-06,Rua 914,911983662,5978.5,Estudante,divorciado,Desempregado,2025-05-14 23:25:03.246728,1,,,0,
915,Usuário 915,user915@demo.com,Inter,Fortaleza,CE,user915,123456,normal,00000000915,000000915,1987-11-17,Rua 915,938075564,6567.71,Gerente,divorciado,Desempregado,2025-05-14 23:25:03.246739,1,,,0,
916,Usuário 916,user916@demo.com,PagBank,Rio de Janeiro,RJ,user916,123456,normal,00000000916,000000916,2000-10-01,Rua 916,255886966,5352.65,Designer,divorciado,Desempregado,2025-05-14 23:25:03.246749,1,,,0,
917,Usuário 917,user917@demo.com,Nubank,Fortaleza,CE,user917,123456,normal,00000000917,000000917,2004-02-01,Rua 917,454714699,5653.4,Advogado,solteiro,Autônomo,2025-05-14 23:25:03.246760,1,,,0,
918,Usuário 918,user918@demo.com,Nubank,Fortaleza,CE,user918,123456,normal,00000000918,000000918,1985-12-31,Rua 918,288037595,8905.4,Engenheiro,solteiro,PJ,2025-05-14 23:25:03.246772,1,,,0,
919,Usuário 919,user919@demo.com,Santander,Porto Alegre,RS,user919,123456,normal,00000000919,000000919,1989-12-20,Rua 919,561574330,4042.12,Gerente,solteiro,Desempregado,2025-05-14 23:25:03.246786,1,,,0,
920,Usuário 920,user920@demo.com,Itaú,Fortaleza,CE,user920,123456,normal,00000000920,000000920,1994-11-13,Rua 920,607855782,1550.01,Engenheiro,casado,Desempregado,2025-05-14 23:25:03.246798,1,,,0,
921,Usuário 921,user921@demo.com,C6 Bank,São Paulo,SP,user921,123456,normal,00000000921,000000921,2003-06-25,Rua 921,904529581,2159.07,Gerente,divorciado,PJ,2025-05-14 23:25:03.246809,1,,,0,
922,Usuário 922,user922@demo.com,Nubank,Campinas,SP,user922,123456,normal,00000000922,000000922,2000-01-28,Rua 922,819564389,6625.43,Designer,divorciado,PJ,2025-05-14 23:25:03.246819,1,,,0,
923,Usuário 923,user923@demo.com,Santander,Campinas,SP,user923,123456,normal,00000000923,000000923,1992-08-21,Rua 923,702533755,7570.12,Advogado,solteiro,Autônomo,2025-05-14 23:25:03.246830,1,,,0,
924,Usuário 924,user924@demo.com,Bradesco,Recife,PE,user924,123456,normal,00000000924,000000924,2004-03-08,Rua 924,846404164,5662.68,Programador,casado,CLT,2025-05-14 23:25:03.246840,1,,,0,
925,Usuário 925,user925@demo.com,Santander,Campinas,SP,user925,123456,normal,00000000925,000000925,1998-04-09,Rua 925,734057571,7631.05,Gerente,divorciado,PJ,2025-05-14 23:25:03.246851,1,,,0,
926,Usuário 926,user926@demo.com,Banco do Brasil,Recife,PE,user926,123456,normal,00000000926,000000926,2005-04-14,Rua 926,941385000,5506.14,Estudante,casado,Autônomo,2025-05-14 23:25:03.246862,1,,,0,
927,Usuário 927,user927@demo.com,Bradesco,Recife,PE,user927,123456,normal,00000000927,000000927,1986-09-02,Rua 927,990362496,2166.32,Gerente,casado,Desempregado,2025-05-14 23:25:03.246873,1,,,0,
928,Usuário 928,user928@demo.com,Santander,Rio de Janeiro,RJ,user928,123456,normal,00000000928,000000928,1990-03-10,Rua 928,304318692,8072.32,Designer,divorciado,Autônomo,2025-05-14 23:25:03.246883,1,,,0,
929,Usuário 929,user929@demo.com,Banco do Brasil,Rio de Janeiro,RJ,user929,123456,normal,00000000929,000000929,1988-06-19,Rua 929,306202347,7772.19,Programador,divorciado,PJ,2025-05-14 23:25:03.246893,1,,,0,
930,Usuário 930,user930@demo.com,Banco do Brasil,Curitiba,PR,user930,123456,normal,00000000930,000000930,1988-04-27,Rua 930,646568148,2719.01,Analista,solteiro,PJ,2025-05-14 23:25:03.246904,1,,,0,
931,Usuário 931,user931@demo.com,Nubank,Brasília,DF,user931,123456,normal,00000000931,000000931,2007-05-11,Rua 931,106993632,6677.16,Gerente,casado,Desempregado,2025-05-14 23:25:03.246915,1,,,0,
932,Usuário 932,user932@demo.com,Bradesco,Recife,PE,user932,123456,normal,00000000932,000000932,2006-02-22,Rua 932,225395804,8337.1,Programador,divorciado,PJ,2025-05-14 23:25:03.246926,1,,,0,
933,Usuário 933,user933@demo.com,Bradesco,Rio de Janeiro,RJ,user933,123456,normal,00000000933,000000933,1992-05-23,Rua 933,307589609,8143.14,Designer,solteiro,CLT,2025-05-14 23:25:03.246937,1,,,0,
934,Usuário 934,user934@demo.com,Inter,Rio de Janeiro,RJ,user934,123456,normal,00000000934,000000934,1995-07-18,Rua 934,160114780,6120.68,Advogado,solteiro,Autônomo,2025-05-14 23:25:03.246948,1,,,0,
935,Usuário 935,user935@demo.com,Bradesco,Fortaleza,CE,user935,123456,normal,00000000935,000000935,1988-02-21,Rua 935,892131934,3213.93,Vendedor,casado,PJ,2025-05-14 23:25:03.246959,1,,,0,
936,Usuário 936,user936@demo.com,Nubank,Campinas,SP,user936,123456,normal,00000000936,000000936,1987-10-29,Rua 936,725414272,9494.24,Programador,divorciado,PJ,2025-05-14 23:25:03.246970,1,,,0,
937,Usuário 937,user937@demo.com,Caixa,São Paulo,SP,user937,123456,normal,00000000937,000000937,2002-06-08,Rua 937,784513511,2798.0,Analista,casado,Desempregado,2025-05-14 23:25:03.246980,1,,,0,
938,Usuário 938,user938@demo.com,Banco do Brasil,Brasília,DF,user938,123456,normal,00000000938,000000938,1998-08-14,Rua 938,274281489,581.82,Vendedor,solteiro,Desempregado,2025-05-14 23:25:03.246992,1,,,0,
939,Usuário 939,user939@demo.com,Santander,Recife,PE,user939,123456,normal,00000000939,000000939,1994-01-03,Rua 939,247309981,3445.5,Gerente,solteiro,Desempregado,2025-05-14 23:25:03.247003,1,,,0,
940,Usuário 940,user940@demo.com,Inter,Brasília,DF,user940,123456,normal,00000000940,000000940,1986-09-05,Rua 940,151212235,9819.82,Estudante,divorciado,CLT,2025-05-14 23:25:03.247013,1,,,0,
941,Usuário 941,user941@demo.com,Itaú,Porto Alegre,RS,user941,123456,normal,00000000941,000000941,1998-06-21,Rua 941,662620786,6746.32,Advogado,solteiro,PJ,2025-05-14 23:25:03.247024,1,,,0,
942,Usuário 942,user942@demo.com,Nubank,Curitiba,PR,user942,123456,normal,00000000942,000000942,1997-03-14,Rua 942,349229549,891.87,Professor,casado,Autônomo,2025-05-14 23:25:03.247043,1,,,0,
943,Usuário 943,user943@demo.com,Nubank,Belo Horizonte,MG,user943,123456,normal,00000000943,000000943,1999-08-25,Rua 943,530905805,1087.13,Gerente,solteiro,Desempregado,2025-05-14 23:25:03.247213,1,,,0,
944,Usuário 944,user944@demo.com,Nubank,São Paulo,SP,user944,123456,normal,00000000944,000000944,1988-04-29,Rua 944,276386655,6780.33,Engenheiro,divorciado,PJ,2025-05-14 23:25:03.247228,1,,,0,
945,Usuário 945,user945@demo.com,Inter,São Paulo,SP,user945,123456,normal,00000000945,000000945,2004-11-08,Rua 945,335011022,7503.38,Médico,divorciado,Autônomo,2025-05-14 23:25:03.247240,1,,,0,
946,Usuário 946,user946@demo.com,C6 Bank,Belo Horizonte,MG,user946,123456,normal,00000000946,000000946,1996-04-05,Rua 946,686384137,5734.36,Designer,casado,CLT,2025-05-14 23:25:03.247252,1,,,0,
947,Usuário 947,user947@demo.com,Nubank,Curitiba,PR,user947,123456,normal,00000000947,000000947,1997-05-06,Rua 947,179817709,8914.01,Gerente,casado,Autônomo,2025-05-14 23:25:03.247262,1,,,0,
948,Usuário 948,user948@demo.com,Itaú,Porto Alegre,RS,user948,123456,normal,00000000948,000000948,1991-02-05,Rua 948,281133344,8645.58,Designer,solteiro,PJ,2025-05-14 23:25:03.247274,1,,,0,
949,Usuário 949,user949@demo.com,Banco do Brasil,Recife,PE,user949,123456,normal,00000000949,000000949,1995-12-08,Rua 949,146172245,9730.79,Engenheiro,casado,Autônomo,2025-05-14 23:25:03.247285,1,,,0,
950,Usuário 950,user950@demo.com,Itaú,Porto Alegre,RS,user950,123456,normal,00000000950,000000950,2002-01-28,Rua 950,585050672,2048.9,Advogado,solteiro,Desempregado,2025-05-14 23:25:03.247297,1,,,0,
951,Usuário 951,user951@demo.com,PagBank,Brasília,DF,user951,123456,normal,00000000951,000000951,2004-12-13,Rua 951,252227862,9050.43,Vendedor,divorciado,PJ,2025-05-14 23:25:03.247326,1,,,0,
952,Usuário 952,user952@demo.com,Bradesco,Belo Horizonte,MG,user952,123456,normal,00000000952,000000952,2007-01-25,Rua 952,995455432,1614.77,Engenheiro,casado,PJ,2025-05-14 23:25:03.247342,1,,,0,
953,Usuário 953,user953@demo.com,Nubank,Rio de Janeiro,RJ,user953,123456,normal,00000000953,000000953,2001-07-11,Rua 953,657727794,9305.86,Programador,solteiro,Autônomo,2025-05-14 23:25:03.247354,1,,,0,
954,Usuário 954,user954@demo.com,C6 Bank,Brasília,DF,user954,123456,normal,00000000954,000000954,2002-02-19,Rua 954,913765794,4260.21,Médico,divorciado,PJ,2025-05-14 23:25:03.247366,1,,,0,
955,Usuário 955,user955@demo.com,PagBank,Rio de Janeiro,RJ,user955,123456,normal,00000000955,000000955,2003-05-29,Rua 955,683591297,6815.32,Designer,casado,CLT,2025-05-14 23:25:03.247376,1,,,0,
956,Usuário 956,user956@demo.com,Nubank,Salvador,BA,user956,123456,normal,00000000956,000000956,1994-07-17,Rua 956,905597597,4496.43,Analista,casado,Desempregado,2025-05-14 23:25:03.247388,1,,,0,
957,Usuário 957,user957@demo.com,Bradesco,Recife,PE,user957,123456,normal,00000000957,000000957,1997-03-17,Rua 957,613593535,7001.12,Programador,casado,PJ,2025-05-14 23:25:03.247399,1,,,0,
958,Usuário 958,user958@demo.com,PagBank,Recife,PE,user958,123456,normal,00000000958,000000958,1989-11-21,Rua 958,967159977,1465.44,Analista,casado,CLT,2025-05-14 23:25:03.247409,1,,,0,
959,Usuário 959,user959@demo.com,PagBank,Recife,PE,user959,123456,normal,00000000959,000000959,2004-02-28,Rua 959,190572815,6589.11,Professor,solteiro,PJ,2025-05-14 23:25:03.247420,1,,,0,
960,Usuário 960,user960@demo.com,Caixa,Salvador,BA,user960,123456,normal,00000000960,000000960,1992-04-07,Rua 960,270958116,861.89,Programador,divorciado,Autônomo,2025-05-14 23:25:03.247430,1,,,0,
961,Usuário 961,user961@demo.com,Caixa,São Paulo,SP,user961,123456,normal,00000000961,000000961,1995-04-16,Rua 961,580265736,9370.59,Advogado,casado,PJ,2025-05-14 23:25:03.247441,1,,,0,
962,Usuário 962,user962@demo.com,PagBank,Rio de Janeiro,RJ,user962,123456,normal,00000000962,000000962,1992-10-09,Rua 962,926878063,9370.67,Engenheiro,divorciado,PJ,2025-05-14 23:25:03.247452,1,,,0,
963,Usuário 963,user963@demo.com,Inter,Salvador,BA,user963,123456,normal,00000000963,000000963,1985-08-25,Rua 963,590405507,7549.63,Analista,divorciado,Autônomo,2025-05-14 23:25:03.247462,1,,,0,
964,Usuário 964,user964@demo.com,Inter,Curitiba,PR,user964,123456,normal,00000000964,000000964,1993-05-25,Rua 964,753867179,5418.58,Gerente,solteiro,PJ,2025-05-14 23:25:03.247474,1,,,0,
965,Usuário 965,user965@demo.com,Itaú,Belo Horizonte,MG,user965,123456,normal,00000000965,000000965,1988-04-18,Rua 965,455281449,7983.85,Estudante,divorciado,PJ,2025-05-14 23:25:03.247485,1,,,0,
966,Usuário 966,user966@demo.com,Inter,Campinas,SP,user966,123456,normal,00000000966,000000966,1985-07-06,Rua 966,872223246,5982.23,Advogado,divorciado,Autônomo,2025-05-14 23:25:03.247495,1,,,0,
967,Usuário 967,user967@demo.com,Banco do Brasil,Belo Horizonte,MG,user967,123456,normal,00000000967,000000967,1987-08-03,Rua 967,750255511,3377.21,Estudante,divorciado,CLT,2025-05-14 23:25:03.247524,1,,,0,
968,Usuário 968,user968@demo.com,Banco do Brasil,Rio de Janeiro,RJ,user968,123456,normal,00000000968,000000968,1999-08-09,Rua 968,585184907,6260.66,Gerente,casado,CLT,2025-05-14 23:25:03.247536,1,,,0,
969,Usuário 969,user969@demo.com,Bradesco,Brasília,DF,user969,123456,normal,00000000969,000000969,1999-05-17,Rua 969,292245204,2352.81,Gerente,casado,Desempregado,2025-05-14 23:25:03.247546,1,,,0,
970,Usuário 970,user970@demo.com,C6 Bank,Recife,PE,user970,123456,normal,00000000970,000000970,2002-12-26,Rua 970,679036862,7691.07,Professor,solteiro,Desempregado,2025-05-14 23:25:03.247556,1,,,0,
971,Usuário 971,user971@demo.com,Inter,Porto Alegre,RS,user971,123456,normal,00000000971,000000971,1989-11-18,Rua 971,183743117,9635.24,Engenheiro,divorciado,Desempregado,2025-05-14 23:25:03.247567,1,,,0,
972,Usuário 972,user972@demo.com,PagBank,Brasília,DF,user972,123456,normal,00000000972,000000972,1996-05-02,Rua 972,512826244,5419.77,Estudante,divorciado,Desempregado,2025-05-14 23:25:03.247578,1,,,0,
973,Usuário 973,user973@demo.com,C6 Bank,Campinas,SP,user973,123456,normal,00000000973,000000973,1991-04-07,Rua 973,265265316,8370.45,Professor,casado,PJ,2025-05-14 23:25:03.247589,1,,,0,
974,Usuário 974,user974@demo.com,Itaú,Brasília,DF,user974,123456,normal,00000000974,000000974,1989-08-25,Rua 974,790744185,5321.41,Gerente,solteiro,Desempregado,2025-05-14 23:25:03.247606,1,,,0,
975,Usuário 975,user975@demo.com,Nubank,Belo Horizonte,MG,user975,123456,normal,00000000975,000000975,1999-02-10,Rua 975,155697152,6955.02,Analista,divorciado,Autônomo,2025-05-14 23:25:03.247616,1,,,0,
976,Usuário 976,user976@demo.com,Inter,Recife,PE,user976,123456,normal,00000000976,000000976,1991-01-22,Rua 976,765225104,3318.77,Vendedor,divorciado,CLT,2025-05-14 23:25:03.247627,1,,,0,
977,Usuário 977,user977@demo.com,Bradesco,São Paulo,SP,user977,123456,normal,00000000977,000000977,2003-08-13,Rua 977,400215084,8997.67,Professor,divorciado,Autônomo,2025-05-14 23:25:03.247637,1,,,0,
978,Usuário 978,user978@demo.com,Banco do Brasil,Salvador,BA,user978,123456,normal,00000000978,000000978,2001-09-30,Rua 978,296018050,9342.31,Programador,casado,Desempregado,2025-05-14 23:25:03.247647,1,,,0,
979,Usuário 979,user979@demo.com,Santander,Curitiba,PR,user979,123456,normal,00000000979,000000979,1999-06-19,Rua 979,987413711,8152.27,Advogado,solteiro,PJ,2025-05-14 23:25:03.247657,1,,,0,
980,Usuário 980,user980@demo.com,PagBank,Belo Horizonte,MG,user980,123456,normal,00000000980,000000980,1990-10-19,Rua 980,718532414,8467.43,Programador,solteiro,PJ,2025-05-14 23:25:03.247668,1,,,0,
981,Usuário 981,user981@demo.com,Bradesco,Campinas,SP,user981,123456,normal,00000000981,000000981,1999-10-02,Rua 981,534759201,1644.22,Engenheiro,divorciado,Autônomo,2025-05-14 23:25:03.247678,1,,,0,
